,step,TrainAverageReturn,EvalAverageReturn,Alpha
0,10000,-12683.064453125,-11204.2998046875,0.9997000694274902
1,10104,-11862.373046875,-11431.7998046875,0.9993997812271118
2,10208,-12141.4609375,-12509.400390625,0.99909907579422
3,10312,-12151.4248046875,-6154.2001953125,0.9987977147102356
4,10416,-12332.8740234375,-16777.19921875,0.998495876789093
5,10520,-12244.2451171875,-12932.7998046875,0.9981935620307922
6,10624,-12491.349609375,-9729.0,0.997890830039978
7,10728,-12472.974609375,-12441.5,0.9975878000259399
8,10832,-12499.2666015625,-14600.7001953125,0.9972848296165466
9,10936,-12510.6552734375,-19326.30078125,0.9969817399978638
10,11040,-12624.603515625,-7998.7998046875,0.9966785907745361
11,11144,-12540.6435546875,-4370.2001953125,0.9963755011558533
12,11248,-12499.1220703125,-5861.39990234375,0.9960722923278809
13,11352,-12431.201171875,-10358.400390625,0.9957692623138428
14,11456,-12602.2548828125,-14151.599609375,0.9954662322998047
15,11560,-12453.9033203125,-5444.2001953125,0.9951632022857666
16,11664,-12339.4345703125,-13638.900390625,0.9948605298995972
17,11768,-12321.2255859375,-17042.599609375,0.9945578575134277
18,11872,-12402.5224609375,-5573.60009765625,0.9942554235458374
19,11976,-12365.8525390625,-12689.599609375,0.9939532279968262
20,12080,-12417.02734375,-4687.39990234375,0.9936509728431702
21,12184,-12425.0263671875,-10559.2998046875,0.9933487176895142
22,12288,-12505.541015625,-6229.89990234375,0.9930465221405029
23,12392,-12544.4912109375,-7140.2998046875,0.9927445650100708
24,12496,-12494.3564453125,-11105.7998046875,0.9924426674842834
25,12600,-12501.408203125,-7695.7998046875,0.9921405911445618
26,12704,-12537.8359375,-6119.39990234375,0.9918385148048401
27,12808,-12494.8720703125,-20396.19921875,0.9915363788604736
28,12912,-12490.6318359375,-13224.0,0.9912342429161072
29,13016,-12457.240234375,-13738.0,0.9909323453903198
30,13120,-12412.919921875,-7663.0,0.990630567073822
31,13224,-12370.5908203125,-12685.0,0.9903289675712585
32,13328,-12361.0166015625,-10544.0,0.9900274872779846
33,13432,-12443.82421875,-9933.400390625,0.9897260665893555
34,13536,-12377.1552734375,-18065.0,0.9894247055053711
35,13640,-12357.9521484375,-12138.2998046875,0.9891234040260315
36,13744,-12233.1376953125,-7181.0,0.988822340965271
37,13848,-12220.47265625,-17447.400390625,0.9885213971138
38,13952,-12204.2451171875,-17079.400390625,0.9882205724716187
39,14056,-12211.826171875,-8457.7001953125,0.9879201054573059
