,step,TrainAverageReturn,EvalAverageReturn,Alpha
0,10000,-13573.0947265625,-12768.400390625,0.9997000694274902
1,10104,-12605.2685546875,-12134.2001953125,0.9993997812271118
2,10208,-12888.060546875,-12323.0,0.9990991353988647
3,10312,-12864.751953125,-6105.39990234375,0.998798131942749
4,10416,-12866.82421875,-16261.2001953125,0.9984970092773438
5,10520,-12560.318359375,-12670.0,0.9981958270072937
6,10624,-12671.958984375,-9386.0,0.997894823551178
7,10728,-12644.6240234375,-12046.099609375,0.9975939989089966
8,10832,-12670.6318359375,-14374.900390625,0.9972934126853943
9,10936,-12632.1005859375,-19013.0,0.9969930052757263
10,11040,-12694.986328125,-7793.7998046875,0.9966927170753479
11,11144,-12624.298828125,-4484.7998046875,0.9963924884796143
12,11248,-12587.9052734375,-6131.7998046875,0.9960921406745911
13,11352,-12603.818359375,-11161.599609375,0.9957917928695679
14,11456,-12785.71484375,-15182.7998046875,0.9954912662506104
15,11560,-12694.6064453125,-5959.7998046875,0.9951907396316528
16,11664,-12570.9287109375,-14334.0,0.9948901534080505
17,11768,-12600.087890625,-17406.400390625,0.9945895671844482
18,11872,-12660.2646484375,-5822.60009765625,0.994288980960846
19,11976,-12620.0625,-12881.599609375,0.9939883947372437
20,12080,-12648.28515625,-4851.0,0.9936879277229309
21,12184,-12663.65234375,-10982.0,0.9933875799179077
22,12288,-12738.9296875,-5808.0,0.9930872917175293
23,12392,-12739.421875,-6665.7998046875,0.9927871823310852
24,12496,-12642.65234375,-10225.400390625,0.9924871921539307
25,12600,-12619.228515625,-7433.7998046875,0.9921873211860657
26,12704,-12622.4580078125,-5594.2001953125,0.9918875098228455
27,12808,-12547.07421875,-20132.400390625,0.99158775806427
28,12912,-12501.4140625,-12932.0,0.9912881851196289
29,13016,-12474.1484375,-13587.0,0.9909888505935669
30,13120,-12399.71875,-7533.0,0.9906896948814392
31,13224,-12355.4697265625,-12480.0,0.9903906583786011
32,13328,-12311.1826171875,-10306.2001953125,0.990091860294342
33,13432,-12371.716796875,-9696.0,0.9897932410240173
34,13536,-12319.8310546875,-17450.80078125,0.9894948601722717
35,13640,-12309.869140625,-12050.0,0.9891967177391052
36,13744,-12200.1064453125,-7203.2998046875,0.9888988733291626
37,13848,-12151.3115234375,-16982.599609375,0.9886013865470886
38,13952,-12138.703125,-16351.7001953125,0.988304078578949
39,14056,-12161.98828125,-7969.2001953125,0.9880070090293884
40,14160,-12072.939453125,-9695.599609375,0.9877100586891174
41,14264,-12043.16015625,-9423.2998046875,0.9874134063720703
42,14368,-12067.5078125,-5790.60009765625,0.9871169924736023
43,14472,-11987.56640625,-4356.60009765625,0.9868209362030029
44,14576,-11836.2177734375,-5222.2998046875,0.9865253567695618
45,14680,-11817.712890625,-13633.2001953125,0.9862299561500549
46,14784,-11837.7841796875,-7738.2001953125,0.9859350919723511
47,14888,-11708.095703125,-9684.2001953125,0.985640823841095
48,14992,-11641.3076171875,-8936.0,0.9853469729423523
49,15096,-11588.7529296875,-12837.0,0.9850534796714783
50,15200,-11512.6142578125,-10344.099609375,0.9847604632377625
51,15304,-11470.919921875,-6531.7001953125,0.9844679236412048
52,15408,-11334.3818359375,-8634.7001953125,0.9841759204864502
53,15512,-11264.763671875,-10870.599609375,0.9838845729827881
54,15616,-11257.130859375,-9178.400390625,0.9835939407348633
55,15720,-11212.158203125,-6623.7998046875,0.9833040833473206
56,15824,-11052.2314453125,-7866.10009765625,0.9830148816108704
57,15928,-10957.03125,-2359.199951171875,0.9827268123626709
58,16032,-10893.3720703125,-9288.7998046875,0.9824396967887878
59,16136,-10832.71484375,-13349.2998046875,0.9821536540985107
60,16240,-10735.060546875,-3424.699951171875,0.9818686842918396
61,16344,-10708.3349609375,-8523.0,0.981584906578064
62,16448,-10554.6650390625,-3155.0,0.9813023209571838
63,16552,-10322.2490234375,-11201.400390625,0.9810208082199097
64,16656,-10226.474609375,-6238.10009765625,0.980740487575531
65,16760,-10049.9580078125,-8312.0,0.9804612994194031
66,16864,-9999.3310546875,-8447.2998046875,0.9801834225654602
67,16968,-9903.8701171875,-5275.5,0.9799072742462158
68,17072,-9764.8974609375,-5462.2001953125,0.9796326160430908
69,17176,-9574.8251953125,-6405.0,0.9793596863746643
70,17280,-9509.5458984375,-4432.89990234375,0.979088306427002
71,17384,-9398.087890625,-7496.60009765625,0.9788182973861694
72,17488,-9195.244140625,-953.2000122070312,0.9785494804382324
73,17592,-9075.935546875,-1165.300048828125,0.9782825708389282
74,17696,-8909.49609375,-5653.7001953125,0.9780174493789673
75,17800,-8754.6298828125,-10328.2998046875,0.9777544140815735
76,17904,-8626.423828125,-5771.89990234375,0.9774942398071289
77,18008,-8544.634765625,-3799.199951171875,0.977236270904541
78,18112,-8324.787109375,-4379.10009765625,0.9769806265830994
79,18216,-8181.60595703125,-2232.60009765625,0.9767272472381592
80,18320,-8027.859375,-2469.39990234375,0.9764759540557861
81,18424,-7831.71875,-5858.2998046875,0.9762268662452698
82,18528,-7669.46142578125,-3247.5,0.9759798645973206
83,18632,-7531.63232421875,-3082.0,0.9757351279258728
84,18736,-7370.06591796875,-11296.0,0.9754923582077026
85,18840,-7185.1181640625,-6650.60009765625,0.9752517342567444
86,18944,-7105.93896484375,-4843.39990234375,0.9750135540962219
87,19048,-7009.427734375,-6845.7998046875,0.9747779965400696
88,19152,-6883.7373046875,-7316.5,0.9745455980300903
89,19256,-6719.0361328125,-4268.7998046875,0.9743157029151917
90,19360,-6595.9541015625,-3212.60009765625,0.974088728427887
91,19464,-6480.31689453125,-1394.199951171875,0.9738645553588867
92,19568,-6395.474609375,-6255.7001953125,0.9736427068710327
93,19672,-6295.29443359375,-5047.89990234375,0.9734223484992981
94,19776,-6177.1689453125,-6303.5,0.9732051491737366
95,19880,-6211.623046875,-2472.39990234375,0.9729898571968079
96,19984,-6088.9453125,-4960.89990234375,0.9727776646614075
97,20088,-5986.55712890625,-6213.2001953125,0.9725673198699951
98,20192,-5827.02880859375,-1909.4000244140625,0.9723585844039917
99,20296,-5756.22998046875,-2826.10009765625,0.9721518754959106
100,20400,-5648.4189453125,-5504.0,0.9719470739364624
101,20504,-5597.18359375,-2366.89990234375,0.971745491027832
102,20608,-5543.3203125,-4158.5,0.9715462923049927
103,20712,-5462.8271484375,-2393.89990234375,0.9713505506515503
104,20816,-5437.16650390625,-5804.39990234375,0.9711576700210571
105,20920,-5391.84423828125,-6408.60009765625,0.9709668755531311
106,21024,-5292.8212890625,-1538.300048828125,0.970776379108429
107,21128,-5212.4345703125,-3191.0,0.9705873131752014
108,21232,-5192.29345703125,-2474.10009765625,0.9703998565673828
109,21336,-5138.3671875,-1983.800048828125,0.9702144265174866
110,21440,-5074.48974609375,-3860.60009765625,0.9700314402580261
111,21544,-5041.19921875,-4920.2998046875,0.9698508381843567
112,21648,-5003.373046875,-892.0999755859375,0.9696711897850037
113,21752,-4937.52734375,-2485.89990234375,0.9694941639900208
114,21856,-4912.75048828125,-5358.0,0.9693191051483154
