,step,TrainAverageReturn,EvalAverageReturn,Alpha
34,13536,-13412.947265625,-16851.099609375,0.9890024662017822
35,13640,-13237.3154296875,-11463.5,0.988684356212616
36,13744,-12979.126953125,-6842.7998046875,0.9883666038513184
37,13848,-12801.4443359375,-15934.400390625,0.9880492687225342
38,13952,-12710.4833984375,-15511.900390625,0.9877322912216187
39,14056,-12615.1123046875,-7905.7998046875,0.9874159097671509
40,14160,-12443.576171875,-10029.099609375,0.9871000051498413
41,14264,-12305.9365234375,-9409.5,0.9867844581604004
42,14368,-12271.4521484375,-6291.89990234375,0.9864692687988281
43,14472,-12153.1083984375,-4689.2998046875,0.9861543774604797
44,14576,-11998.4287109375,-5569.7001953125,0.98583984375
45,14680,-11963.978515625,-15618.7998046875,0.9855257272720337
46,14784,-12014.7421875,-7973.2998046875,0.9852119088172913
47,14888,-11904.77734375,-10267.099609375,0.984898567199707
48,14992,-11872.8017578125,-9403.2001953125,0.9845855236053467
49,15096,-11801.1376953125,-14328.5,0.9842727780342102
50,15200,-11763.544921875,-11336.900390625,0.9839605093002319
51,15304,-11758.1416015625,-7883.60009765625,0.9836486577987671
52,15408,-11647.5947265625,-10197.099609375,0.9833371043205261
53,15512,-11615.2607421875,-12661.7001953125,0.9830259680747986
54,15616,-11636.4658203125,-11350.7001953125,0.9827151298522949
55,15720,-11675.404296875,-8470.0,0.9824045300483704
56,15824,-11530.64453125,-10688.2001953125,0.982094407081604
57,15928,-11484.326171875,-3700.60009765625,0.981784462928772
58,16032,-11553.271484375,-13720.900390625,0.9814749956130981
59,16136,-11578.0478515625,-18596.19921875,0.9811658263206482
60,16240,-11534.32421875,-5897.2001953125,0.9808570146560669
61,16344,-11625.7138671875,-12867.2001953125,0.9805484414100647
62,16448,-11615.0078125,-4715.60009765625,0.9802401661872864
63,16552,-11501.8896484375,-16104.7001953125,0.9799321889877319
64,16656,-11540.2724609375,-10722.2998046875,0.9796245098114014
65,16760,-11506.544921875,-12310.7001953125,0.9793170094490051
66,16864,-11625.3740234375,-12147.099609375,0.9790098667144775
67,16968,-11678.16796875,-7049.7998046875,0.9787032008171082
68,17072,-11660.435546875,-9339.0,0.9783968925476074
69,17176,-11646.955078125,-10156.7998046875,0.9780910611152649
70,17280,-11717.5732421875,-8617.400390625,0.9777854681015015
71,17384,-11761.94921875,-12809.5,0.9774803519248962
72,17488,-11702.060546875,-1463.0,0.9771754741668701
73,17592,-11747.05078125,-1354.9000244140625,0.9768710732460022
74,17696,-11647.4775390625,-9065.2001953125,0.9765670895576477
75,17800,-11629.1953125,-17469.099609375,0.9762635827064514
76,17904,-11613.4619140625,-10810.2001953125,0.9759602546691895
77,18008,-11680.8896484375,-6151.10009765625,0.9756573438644409
78,18112,-11579.9697265625,-9248.7998046875,0.9753547310829163
79,18216,-11547.7451171875,-4780.2998046875,0.9750524163246155
80,18320,-11526.25390625,-5309.7998046875,0.9747504591941833
81,18424,-11468.6455078125,-11806.7001953125,0.9744489192962646
82,18528,-11419.7900390625,-6902.7998046875,0.9741477370262146
83,18632,-11405.521484375,-6399.89990234375,0.9738469123840332
84,18736,-11354.0966796875,-19415.5,0.9735465049743652
85,18840,-11273.0205078125,-11527.400390625,0.9732465744018555
86,18944,-11344.294921875,-9382.599609375,0.9729471802711487
87,19048,-11354.67578125,-13381.0,0.9726481437683105
88,19152,-11312.525390625,-13343.099609375,0.9723495841026306
89,19256,-11259.119140625,-9098.7001953125,0.9720515608787537
90,19360,-11220.1162109375,-6840.7998046875,0.9717540144920349
91,19464,-11190.4033203125,-3206.39990234375,0.9714568853378296
92,19568,-11137.03515625,-12896.900390625,0.9711599349975586
93,19672,-11049.44921875,-10425.7998046875,0.9708634614944458
94,19776,-10969.7529296875,-13966.0,0.9705674052238464
95,19880,-11110.9365234375,-5365.2001953125,0.9702718257904053
96,19984,-11008.552734375,-10405.2998046875,0.9699763655662537
97,20088,-10941.8037109375,-11234.5,0.969681441783905
98,20192,-10801.298828125,-5972.0,0.969386875629425
99,20296,-10745.7763671875,-4216.0,0.969092845916748
100,20400,-10678.77734375,-10257.0,0.9687994122505188
101,20504,-10701.1171875,-4862.2001953125,0.9685067534446716
102,20608,-10668.546875,-11105.400390625,0.9682143330574036
103,20712,-10614.2646484375,-5576.0,0.9679224491119385
104,20816,-10688.8154296875,-11382.7998046875,0.9676309823989868
105,20920,-10683.4912109375,-11605.900390625,0.9673401713371277
106,21024,-10580.92578125,-3792.699951171875,0.9670498371124268
107,21128,-10505.400390625,-5629.2998046875,0.9667600393295288
108,21232,-10530.357421875,-4526.39990234375,0.9664709568023682
109,21336,-10524.2119140625,-3985.5,0.9661824107170105
110,21440,-10477.52734375,-6525.7998046875,0.965894341468811
111,21544,-10456.3916015625,-8968.900390625,0.9656069278717041
112,21648,-10382.30859375,-2141.300048828125,0.9653199315071106
113,21752,-10347.7626953125,-5840.89990234375,0.9650338292121887
114,21856,-10312.3974609375,-10296.900390625,0.9647485017776489
115,21960,-10309.4521484375,-7331.39990234375,0.9644641280174255
116,22064,-10281.8583984375,-2090.89990234375,0.9641808271408081
117,22168,-10248.1572265625,-10264.2001953125,0.963898241519928
118,22272,-10227.2431640625,-3772.0,0.9636163115501404
119,22376,-10187.1552734375,-14891.2001953125,0.9633352160453796
120,22480,-10221.896484375,-5705.7001953125,0.9630548357963562
121,22584,-10087.0595703125,-6126.2001953125,0.9627746939659119
122,22688,-10091.15625,-9227.099609375,0.9624951481819153
123,22792,-10104.7958984375,-11189.599609375,0.9622163772583008
124,22896,-10113.1484375,-10857.2998046875,0.9619387984275818
125,23000,-9994.0791015625,-13566.0,0.9616625308990479
126,23104,-9961.296875,-5178.60009765625,0.961387574672699
127,23208,-9938.6181640625,-5006.7998046875,0.9611139297485352
128,23312,-9975.048828125,-5606.10009765625,0.9608416557312012
129,23416,-9924.2060546875,-7898.10009765625,0.960570216178894
130,23520,-9884.234375,-9029.5,0.9602999091148376
131,23624,-9748.23046875,-3285.800048828125,0.9600308537483215
132,23728,-9715.712890625,-7329.7998046875,0.9597628712654114
133,23832,-9655.455078125,-9842.5,0.9594959616661072
134,23936,-9620.4033203125,-10308.0,0.9592299461364746
135,24040,-9490.830078125,-14962.599609375,0.9589646458625793
136,24144,-9447.2568359375,-6609.60009765625,0.9587004780769348
137,24248,-9376.8046875,-6449.60009765625,0.9584376215934753
138,24352,-9343.3671875,-6055.60009765625,0.9581762552261353
139,24456,-9286.197265625,-6084.7001953125,0.957915723323822
140,24560,-9219.572265625,-8370.2001953125,0.9576561450958252
141,24664,-9160.8330078125,-11758.5,0.9573972821235657
142,24768,-9155.1357421875,-9731.7998046875,0.957139790058136
143,24872,-9044.1416015625,-7043.5,0.956883430480957
144,24976,-9046.9287109375,-11692.5,0.9566289782524109
145,25080,-8982.69140625,-4163.7998046875,0.9563761949539185
146,25184,-8897.3076171875,-2387.60009765625,0.9561249613761902
147,25288,-8860.322265625,-11851.599609375,0.9558753967285156
148,25392,-8776.134765625,-2243.800048828125,0.9556271433830261
149,25496,-8673.095703125,-5217.10009765625,0.9553806185722351
150,25600,-8663.5576171875,-2208.39990234375,0.9551352262496948
151,25704,-8727.990234375,-5546.10009765625,0.9548914432525635
152,25808,-8709.9560546875,-13128.599609375,0.9546490907669067
153,25912,-8667.8994140625,-11827.400390625,0.9544075131416321
