,step,TrainAverageReturn,EvalAverageReturn,Alpha
0,10000,-16962.6953125,-18244.5,0.9997000694274902
1,10104,-15884.26171875,-18961.599609375,0.9994021058082581
2,10208,-16135.7900390625,-19436.599609375,0.9991026520729065
3,10312,-16041.2294921875,-9799.400390625,0.998802125453949
4,10416,-16314.431640625,-23873.69921875,0.9985003471374512
5,10520,-16108.6044921875,-18082.900390625,0.9981970191001892
6,10624,-16416.349609375,-14238.099609375,0.9978925585746765
7,10728,-16320.6767578125,-17235.400390625,0.9975863099098206
8,10832,-16200.1533203125,-18388.400390625,0.9972783923149109
9,10936,-16093.6435546875,-23017.0,0.9969696402549744
10,11040,-16165.5615234375,-10323.900390625,0.9966591596603394
11,11144,-16060.9501953125,-5754.2001953125,0.996347188949585
12,11248,-15900.212890625,-7579.0,0.996033787727356
13,11352,-15773.365234375,-12454.7998046875,0.9957190752029419
14,11456,-15810.0654296875,-16607.5,0.9954028725624084
15,11560,-15582.9248046875,-7405.7998046875,0.9950854182243347
16,11664,-15384.9228515625,-15727.7998046875,0.9947669506072998
17,11768,-15247.5048828125,-19303.19921875,0.9944477081298828
18,11872,-15195.0,-6478.39990234375,0.9941279888153076
19,11976,-15061.3017578125,-14356.099609375,0.9938077330589294
20,12080,-15046.57421875,-5345.89990234375,0.9934868812561035
21,12184,-14980.513671875,-11953.099609375,0.9931657910346985
22,12288,-14961.6611328125,-6750.10009765625,0.9928443431854248
23,12392,-14914.2353515625,-7901.60009765625,0.9925225973129272
24,12496,-14762.3525390625,-11293.099609375,0.9922008514404297
25,12600,-14666.6748046875,-7886.7998046875,0.9918791055679321
26,12704,-14624.1884765625,-6401.89990234375,0.9915575981140137
27,12808,-14505.9296875,-20117.0,0.9912362098693848
28,12912,-14434.30859375,-12593.400390625,0.9909149408340454
29,13016,-14337.96875,-13283.7001953125,0.9905939102172852
30,13120,-14173.150390625,-7336.89990234375,0.990273118019104
31,13224,-14008.6796875,-11951.2001953125,0.9899526834487915
32,13328,-13872.326171875,-9816.0,0.9896328449249268
33,13432,-13832.6513671875,-9241.7001953125,0.9893133640289307
34,13536,-13591.3544921875,-16671.5,0.9889943599700928
35,13640,-13412.6826171875,-11497.5,0.9886754751205444
36,13744,-13134.41015625,-6737.2998046875,0.9883571863174438
37,13848,-12958.9833984375,-15775.7001953125,0.9880393147468567
38,13952,-12886.9814453125,-15427.900390625,0.9877220392227173
39,14056,-12774.7802734375,-7512.7001953125,0.9874052405357361
40,14160,-12605.7548828125,-9515.7998046875,0.9870887398719788
41,14264,-12461.6376953125,-9241.2001953125,0.9867724180221558
42,14368,-12449.4482421875,-6036.60009765625,0.986456573009491
43,14472,-12359.9638671875,-4517.39990234375,0.9861410856246948
44,14576,-12188.2763671875,-5484.2001953125,0.9858258962631226
45,14680,-12158.150390625,-15383.2001953125,0.9855111837387085
46,14784,-12163.9072265625,-7941.0,0.9851967692375183
47,14888,-12044.42578125,-10234.7998046875,0.9848828911781311
48,14992,-11946.791015625,-9456.400390625,0.9845693707466125
49,15096,-11896.75390625,-14167.0,0.9842562079429626
50,15200,-11807.1064453125,-11133.599609375,0.9839435815811157
51,15304,-11791.9462890625,-7799.0,0.9836313128471375
52,15408,-11695.294921875,-10199.7998046875,0.9833196401596069
53,15512,-11615.787109375,-12751.400390625,0.9830083250999451
54,15616,-11661.9033203125,-11247.599609375,0.9826972484588623
55,15720,-11676.71484375,-8387.5,0.9823865294456482
56,15824,-11549.6455078125,-10754.599609375,0.9820761680603027
57,15928,-11485.46484375,-3733.800048828125,0.981765866279602
58,16032,-11474.8173828125,-13855.2001953125,0.9814559817314148
59,16136,-11546.9560546875,-18576.099609375,0.981146514415741
60,16240,-11515.162109375,-6017.60009765625,0.9808371067047119
61,16344,-11606.498046875,-12865.5,0.9805281162261963
62,16448,-11542.2041015625,-4715.5,0.9802195429801941
63,16552,-11432.83203125,-16242.7001953125,0.9799111485481262
64,16656,-11483.443359375,-11142.599609375,0.979603111743927
65,16760,-11463.9521484375,-12470.2998046875,0.9792952537536621
66,16864,-11538.29296875,-12031.7001953125,0.9789876937866211
67,16968,-11645.1796875,-7105.39990234375,0.978680431842804
68,17072,-11647.6064453125,-9566.2998046875,0.9783732891082764
69,17176,-11639.5888671875,-10732.900390625,0.978066623210907
70,17280,-11721.197265625,-8879.7998046875,0.9777601957321167
71,17384,-11779.2705078125,-12984.400390625,0.9774542450904846
72,17488,-11693.5791015625,-1639.0,0.977148711681366
73,17592,-11719.5625,-1354.9000244140625,0.976843535900116
74,17696,-11662.3583984375,-8976.900390625,0.9765387177467346
75,17800,-11647.18359375,-17431.900390625,0.976234495639801
76,17904,-11652.3369140625,-10863.2998046875,0.9759311676025391
77,18008,-11756.1669921875,-6061.5,0.975628137588501
78,18112,-11719.5244140625,-9389.7998046875,0.9753254652023315
79,18216,-11687.486328125,-4832.60009765625,0.9750230312347412
80,18320,-11663.1181640625,-5362.89990234375,0.9747209548950195
81,18424,-11634.7578125,-12156.2001953125,0.974419355392456
82,18528,-11617.712890625,-6902.10009765625,0.9741181135177612
83,18632,-11631.5,-6485.5,0.9738173484802246
84,18736,-11572.5654296875,-19298.19921875,0.9735169410705566
85,18840,-11474.8271484375,-11793.599609375,0.9732173085212708
86,18944,-11488.03515625,-9384.2998046875,0.9729181528091431
87,19048,-11515.6962890625,-13382.599609375,0.972619354724884
88,19152,-11492.8994140625,-13378.7001953125,0.9723209738731384
89,19256,-11388.8798828125,-8992.5,0.972022533416748
90,19360,-11351.076171875,-6787.7998046875,0.971724271774292
91,19464,-11319.5751953125,-3187.199951171875,0.9714266657829285
92,19568,-11286.0791015625,-12966.400390625,0.9711297750473022
93,19672,-11205.673828125,-10702.599609375,0.9708331823348999
94,19776,-11159.451171875,-13984.0,0.9705368876457214
95,19880,-11282.623046875,-5541.2001953125,0.9702407121658325
96,19984,-11229.904296875,-10792.0,0.9699447154998779
97,20088,-11145.7353515625,-11585.400390625,0.9696492552757263
98,20192,-10978.4580078125,-6182.7998046875,0.9693540334701538
99,20296,-10942.90234375,-4480.0,0.9690593481063843
100,20400,-10838.1787109375,-10521.0,0.9687650799751282
101,20504,-10829.6630859375,-4863.0,0.9684711694717407
102,20608,-10825.861328125,-11368.5,0.9681774377822876
103,20712,-10748.9375,-5749.5,0.9678844809532166
